启运港,目的港,航线ID,港口ID,开航日,航程,共舱船公司,船名,航次,船型,计划开航,实际离港,预计到港,启运港码头,目的港码头
QINGDAO(青岛),PORT KELANG W(巴生西),2297,19,周一,11,IAL 运达航运（NFS） | KMTC（KCM4） | ONE（KC2） | PIL（KCS） | 南星（NFS） 东南亚直航,KMTC DALIAN,2512S,2556TEU,2025/12/30,,2026/1/10,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2297,19,周一,11,IAL 运达航运（NFS） | KMTC（KCM4） | ONE（KC2） | PIL（KCS） | 南星（NFS） 东南亚直航,NYK ISABEL,0178S,2664TEU,2026/1/5,,2026/1/16,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2297,19,周一,11,IAL 运达航运（NFS） | KMTC（KCM4） | ONE（KC2） | PIL（KCS） | 南星（NFS） 东南亚直航,KOTA GAYA,0425S,2824TEU,2026/1/12,,2026/1/23,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2297,19,周一,11,IAL 运达航运（NFS） | KMTC（KCM4） | ONE（KC2） | PIL（KCS） | 南星（NFS） 东南亚直航,STARSHIP MERCURY,2601S,2556TEU,2026/1/20,,2026/1/31,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2297,19,周一,11,IAL 运达航运（NFS） | KMTC（KCM4） | ONE（KC2） | PIL（KCS） | 南星（NFS） 东南亚直航,KMTC DALIAN,2601S,2556TEU,2026/1/26,,2026/2/6,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2078,19,周一,12,HAPAG（EA3） 东非直航,KOTA SAHABAT,548W,3889TEU,2025/12/3,,2025/12/15,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2078,19,周一,12,HAPAG（EA3） 东非直航,KOTA SEMPENA,550W,3900TEU,2025/12/15,,2025/12/27,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2078,19,周一,12,HAPAG（EA3） 东非直航,BLANK SAILING,BLANK SAILING,,2025/12/22,,,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2078,19,周一,12,HAPAG（EA3） 东非直航,CALANDRA,551W,2794TEU,2025/12/29,,2026/1/10,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2078,19,周一,12,HAPAG（EA3） 东非直航,ONE ATLAS,601W,4253TEU,2026/1/9,,2026/1/21,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2078,19,周一,12,HAPAG（EA3） 东非直航,KOTA SEJARAH,552W,3889TEU,2026/1/14,,2026/1/26,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2078,19,周一,12,HAPAG（EA3） 东非直航,KOTA SEGAR,604W,3889TEU,2026/1/26,,2026/2/7,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2533,19,周一,12,NZL 新西兰航运（JFX） | TSL（CME） | X-PRESS（JFX） | 山东远洋（JFX） 中东印巴直航,EA JERSEY,25510W,4896TEU,2025/12/1,2025/12/1,2025/12/13,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2533,19,周一,12,NZL 新西兰航运（JFX） | TSL（CME） | X-PRESS（JFX） | 山东远洋（JFX） 中东印巴直航,MUMBAI BRIDGE,2508W,8030TEU,2025/12/19,,2025/12/31,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2533,19,周一,12,NZL 新西兰航运（JFX） | TSL（CME） | X-PRESS（JFX） | 山东远洋（JFX） 中东印巴直航,TS SYDNEY,25008W,4957TEU,2025/12/24,,2026/1/5,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2533,19,周一,12,NZL 新西兰航运（JFX） | TSL（CME） | X-PRESS（JFX） | 山东远洋（JFX） 中东印巴直航,X-PRESS CAPELLA,25411W,7000TEU,2025/12/29,,2026/1/10,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2533,19,周一,12,NZL 新西兰航运（JFX） | TSL（CME） | X-PRESS（JFX） | 山东远洋（JFX） 中东印巴直航,SYDNEY BRIDGE,2601W,8030TEU,2026/1/8,,2026/1/20,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2533,19,周一,12,NZL 新西兰航运（JFX） | TSL（CME） | X-PRESS（JFX） | 山东远洋（JFX） 中东印巴直航,X-PRESS ODYSSEY,26611W,4957TEU,2026/1/12,,2026/1/24,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2533,19,周一,12,NZL 新西兰航运（JFX） | TSL（CME） | X-PRESS（JFX） | 山东远洋（JFX） 中东印巴直航,ZHONG GU NAN JING,26111W,4636TEU,2026/1/19,,2026/1/31,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2533,19,周一,12,NZL 新西兰航运（JFX） | TSL（CME） | X-PRESS（JFX） | 山东远洋（JFX） 中东印巴直航,MUMBAI BRIDGE,2601W,8030TEU,2026/1/26,,2026/2/7,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2533,19,周一,12,NZL 新西兰航运（JFX） | TSL（CME） | X-PRESS（JFX） | 山东远洋（JFX） 中东印巴直航,ZHONG GU NAN JING,25110W,4636TEU,2025/12/10,,2025/12/22,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2699,19,周一,13,BLPL | GFS 格飞驰（FAS） | IAL 运达航运（IEA） | RCL（REA） | TSL（EAX） 东非直航,BLANK SAILING,BLANK SAILING,,2025/12/1,,,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2699,19,周一,13,BLPL | GFS 格飞驰（FAS） | IAL 运达航运（IEA） | RCL（REA） | TSL（EAX） 东非直航,INTERASIA TACTIC,W004,3055TEU,2025/12/16,,2025/12/29,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2699,19,周一,13,BLPL | GFS 格飞驰（FAS） | IAL 运达航运（IEA） | RCL（REA） | TSL（EAX） 东非直航,TEH TAICHUNG,25011W,2553TEU,2025/12/28,,2026/1/10,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2699,19,周一,13,BLPL | GFS 格飞驰（FAS） | IAL 运达航运（IEA） | RCL（REA） | TSL（EAX） 东非直航,SATTHA BHUM,168W,2732TEU,2026/1/5,,2026/1/18,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2699,19,周一,13,BLPL | GFS 格飞驰（FAS） | IAL 运达航运（IEA） | RCL（REA） | TSL（EAX） 东非直航,AS COLUMBIA,02601W,2700TEU,2026/1/7,,2026/1/20,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2699,19,周一,13,BLPL | GFS 格飞驰（FAS） | IAL 运达航运（IEA） | RCL（REA） | TSL（EAX） 东非直航,GFS PEARL,2603W,2742TEU,2026/1/12,,2026/1/25,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2699,19,周一,13,BLPL | GFS 格飞驰（FAS） | IAL 运达航运（IEA） | RCL（REA） | TSL（EAX） 东非直航,EF OLIVIA,02604W,3091TEU,2026/1/24,,2026/2/6,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2699,19,周一,13,BLPL | GFS 格飞驰（FAS） | IAL 运达航运（IEA） | RCL（REA） | TSL（EAX） 东非直航,INTERASIA TACTIC,W005,3055TEU,2026/1/26,,2026/2/8,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1857,19,周一,17,BTL 孟虎航运（CCS） | CSL 可达利（CCS） | IAL 运达航运（CI5） | KMTC（FME2） 印度直航,WAN HAI 521,W037,4178TEU,2025/12/6,,2025/12/23,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1857,19,周一,17,BTL 孟虎航运（CCS） | CSL 可达利（CCS） | IAL 运达航运（CI5） | KMTC（FME2） 印度直航,KMTC JEBEL ALI,2507W,4275TEU,2025/12/20,,2026/1/6,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1857,19,周一,17,BTL 孟虎航运（CCS） | CSL 可达利（CCS） | IAL 运达航运（CI5） | KMTC（FME2） 印度直航,INTERASIA HORIZON,W052,4250TEU,2025/12/24,,2026/1/10,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1857,19,周一,17,BTL 孟虎航运（CCS） | CSL 可达利（CCS） | IAL 运达航运（CI5） | KMTC（FME2） 印度直航,WAN HAI 522,W036,4255TEU,2025/12/29,,2026/1/15,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1857,19,周一,17,BTL 孟虎航运（CCS） | CSL 可达利（CCS） | IAL 运达航运（CI5） | KMTC（FME2） 印度直航,WAN HAI 510,W194,4250TEU,2026/1/5,,2026/1/22,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1857,19,周一,17,BTL 孟虎航运（CCS） | CSL 可达利（CCS） | IAL 运达航运（CI5） | KMTC（FME2） 印度直航,WAN HAI 521,W038,4178TEU,2026/1/12,,2026/1/29,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1857,19,周一,17,BTL 孟虎航运（CCS） | CSL 可达利（CCS） | IAL 运达航运（CI5） | KMTC（FME2） 印度直航,KMTC JEBEL ALI,2601W,4275TEU,2026/1/26,,2026/2/12,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1857,19,周一,17,BTL 孟虎航运（CCS） | CSL 可达利（CCS） | IAL 运达航运（CI5） | KMTC（FME2） 印度直航,TIGER CHENNAI,2509W,3158TEU,2025/12/12,,2025/12/29,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1857,19,周一,17,BTL 孟虎航运（CCS） | CSL 可达利（CCS） | IAL 运达航运（CI5） | KMTC（FME2） 印度直航,TIGER CHENNAI,2601W,3158TEU,2026/1/19,,2026/2/5,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1131,19,周二,10,EMC（CIX2） | TSL（CIX2） 印度直航,EVER LYRIC,071W,8508TEU,2025/12/7,,2025/12/17,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1131,19,周二,10,EMC（CIX2） | TSL（CIX2） 印度直航,DP WORLD KOCHI,001W,,2025/12/10,,2025/12/20,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1131,19,周二,10,EMC（CIX2） | TSL（CIX2） 印度直航,ESL DACHAN BAY,25008W,5605TEU,2025/12/17,,2025/12/27,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1131,19,周二,10,EMC（CIX2） | TSL（CIX2） 印度直航,EVER LIBRA,081W,8452TEU,2025/12/23,,2026/1/2,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1131,19,周二,10,EMC（CIX2） | TSL（CIX2） 印度直航,EVER LIVELY,072W,9466TEU,2025/12/30,,2026/1/9,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1131,19,周二,10,EMC（CIX2） | TSL（CIX2） 印度直航,GREENHOUSE,0003W,6014TEU,2026/1/14,,2026/1/24,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1131,19,周二,10,EMC（CIX2） | TSL（CIX2） 印度直航,GREENHOUSE,0002W,6014TEU,2025/12/2,,2025/12/12,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1131,19,周二,10,EMC（CIX2） | TSL（CIX2） 印度直航,EVER LIVING,075W,8488TEU,2026/1/6,,2026/1/16,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1846,19,周二,13,EMC（NCS） 马来西亚直航,SEASPAN NEW DELHI,0262-023S,4253TEU,2025/12/6,,2025/12/19,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1846,19,周二,13,EMC（NCS） 马来西亚直航,EVER VIVA,0263-014S,3000TEU,2025/12/14,,2025/12/27,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1846,19,周二,13,EMC（NCS） 马来西亚直航,EVER VERVE,0264-006S,3000TEU,2025/12/16,,2025/12/29,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1846,19,周二,13,EMC（NCS） 马来西亚直航,EVER VISTA,0265-006S,3000TEU,2025/12/29,,2026/1/11,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1846,19,周二,13,EMC（NCS） 马来西亚直航,EVER VOW,0266-014S,3110TEU,2026/1/6,,2026/1/19,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1846,19,周二,13,EMC（NCS） 马来西亚直航,EVER VIVA,0267-015S,3000TEU,2026/1/9,,2026/1/22,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1846,19,周二,13,EMC（NCS） 马来西亚直航,EVER VERVE,0268-007S,3000TEU,2026/1/13,,2026/1/26,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2026,19,周二,13,OOCL（CSS3） 东南亚直航,OOCL AUSTRALIA,275S,4583TEU,2025/12/5,,2025/12/18,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2026,19,周二,13,OOCL（CSS3） 东南亚直航,OOCL SAVANNAH,466S,4578TEU,2025/12/9,,2025/12/22,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2026,19,周二,13,OOCL（CSS3） 东南亚直航,OOCL BELGIUM,615S,2992TEU,2025/12/16,,2025/12/29,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2026,19,周二,13,OOCL（CSS3） 东南亚直航,OOCL ZHOUSHAN,291S,4583TEU,2025/12/21,,2026/1/3,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2026,19,周二,13,OOCL（CSS3） 东南亚直航,OOCL AUSTRALIA,276S,4583TEU,2025/12/30,,2026/1/12,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2026,19,周二,13,OOCL（CSS3） 东南亚直航,OOCL BELGIUM,616S,2992TEU,2026/1/8,,2026/1/21,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2026,19,周二,13,OOCL（CSS3） 东南亚直航,OOCL ZHOUSHAN,292S,4583TEU,2026/1/14,,2026/1/27,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),980,19,周二,14,CSL 可达利（MFX） 东非直航,X-PRESS ANTARES,25014W,3158TEU,2025/12/10,,2025/12/24,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),980,19,周二,14,CSL 可达利（MFX） 东非直航,PROTOSTAR,100W,2700TEU,2025/12/16,,2025/12/30,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),980,19,周二,14,CSL 可达利（MFX） 东非直航,ANDROUSA,364W,4249TEU,2025/12/23,,2026/1/6,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),980,19,周二,14,CSL 可达利（MFX） 东非直航,LADY JANE,041W,5047TEU,2025/12/30,,2026/1/13,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),980,19,周二,14,CSL 可达利（MFX） 东非直航,SEASPAN NEW DELHI,024W,4253TEU,2026/1/5,,2026/1/19,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),980,19,周二,14,CSL 可达利（MFX） 东非直航,EVER VOW,014W,3110TEU,2026/1/6,,2026/1/20,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),980,19,周二,14,CSL 可达利（MFX） 东非直航,EVER VIBE,002W,3000TEU,2026/1/13,,2026/1/27,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),980,19,周二,14,CSL 可达利（MFX） 东非直航,SEASPAN BRISBANE,2604W,4253TEU,2026/1/20,,2026/2/3,QQCT,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1047,19,周三,14,ESL 阿联酋（KCIS） | KMTC（AIS） | TSL（AIS） 印巴直航,KMTC MANILA,2508W,4275TEU,2025/12/19,,2026/1/2,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1047,19,周三,14,ESL 阿联酋（KCIS） | KMTC（AIS） | TSL（AIS） 印巴直航,ZHONG GU HANG ZHOU,25007W,4636TEU,2025/12/27,,2026/1/10,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1047,19,周三,14,ESL 阿联酋（KCIS） | KMTC（AIS） | TSL（AIS） 印巴直航,KMTC DELHI,2508W,6574TEU,2026/1/3,,2026/1/17,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1047,19,周三,14,ESL 阿联酋（KCIS） | KMTC（AIS） | TSL（AIS） 印巴直航,KMTC NHAVA SHEVA,2601W,4275TEU,2026/1/7,,2026/1/21,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1047,19,周三,14,ESL 阿联酋（KCIS） | KMTC（AIS） | TSL（AIS） 印巴直航,KMTC COLOMBO,2601W,6622TEU,2026/1/20,,2026/2/3,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1047,19,周三,14,ESL 阿联酋（KCIS） | KMTC（AIS） | TSL（AIS） 印巴直航,待定,待定,,2026/1/21,,2026/2/4,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1047,19,周三,14,ESL 阿联酋（KCIS） | KMTC（AIS） | TSL（AIS） 印巴直航,KMTC COLOMBO,2507W,6622TEU,2025/12/1,2025/12/1,2025/12/15,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),1047,19,周三,14,ESL 阿联酋（KCIS） | KMTC（AIS） | TSL（AIS） 印巴直航,XIN CHANG SHU,100W,5688TEU,2026/1/12,,2026/1/26,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2313,19,周三,24,TSL（IFX2） | 外运集运（CIE） 印度直航,ZHONG GU ZHU HAI,25010W,2518TEU,2025/12/2,2025/12/1,2025/12/26,QQCTU,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2313,19,周三,24,TSL（IFX2） | 外运集运（CIE） 印度直航,SNL ZHANGJIAGANG,2510W,2400TEU,2025/12/3,,2025/12/27,QQCTU,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2313,19,周三,24,TSL（IFX2） | 外运集运（CIE） 印度直航,SNL HAIKOU,2510W,2433TEU,2025/12/10,,2026/1/3,QQCTU,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2313,19,周三,24,TSL（IFX2） | 外运集运（CIE） 印度直航,TS SHEKOU,25011W,2683TEU,2025/12/26,,2026/1/19,QQCTU,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2313,19,周三,24,TSL（IFX2） | 外运集运（CIE） 印度直航,ZHONG GU ZHU HAI,25011W,2518TEU,2025/12/31,,2026/1/24,QQCTU,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2313,19,周三,24,TSL（IFX2） | 外运集运（CIE） 印度直航,SNL HAIKOU,2601W,2433TEU,2026/1/14,,2026/2/7,QQCTU,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2313,19,周三,24,TSL（IFX2） | 外运集运（CIE） 印度直航,ULSAN VOYAGER,2601W,2548TEU,2026/1/21,,2026/2/14,QQCTU,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2313,19,周三,24,TSL（IFX2） | 外运集运（CIE） 印度直航,ULSAN VOYAGER,2513W,2548TEU,2025/12/17,,2026/1/10,QQCTU,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),2313,19,周三,24,TSL（IFX2） | 外运集运（CIE） 印度直航,SNL ZHANGJIAGANG,2601W,2400TEU,2026/1/7,,2026/1/31,QQCTU,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),910,19,周四,14,IAL 运达航运（ICI） | RCL（RNI6） | WHL（CI2） 印度直航,WAN HAI 512,W118,4680TEU,2025/12/11,,2025/12/25,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),910,19,周四,14,IAL 运达航运（ICI） | RCL（RNI6） | WHL（CI2） 印度直航,WAN HAI 511,W105,4532TEU,2025/12/18,,2026/1/1,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),910,19,周四,14,IAL 运达航运（ICI） | RCL（RNI6） | WHL（CI2） 印度直航,WAN HAI 612,W085,5610TEU,2025/12/25,,2026/1/8,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),910,19,周四,14,IAL 运达航运（ICI） | RCL（RNI6） | WHL（CI2） 印度直航,INTERASIA ENGAGE,W036,2782TEU,2026/1/1,,2026/1/15,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),910,19,周四,14,IAL 运达航运（ICI） | RCL（RNI6） | WHL（CI2） 印度直航,待定,待定,,2026/1/15,,2026/1/29,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),910,19,周四,14,IAL 运达航运（ICI） | RCL（RNI6） | WHL（CI2） 印度直航,WAN HAI 512,W119,4680TEU,2026/1/22,,2026/2/5,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),910,19,周四,14,IAL 运达航运（ICI） | RCL（RNI6） | WHL（CI2） 印度直航,WAN HAI 611,W081,5610TEU,2025/12/3,,2025/12/17,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),910,19,周四,14,IAL 运达航运（ICI） | RCL（RNI6） | WHL（CI2） 印度直航,WAN HAI 611,W082,5610TEU,2026/1/10,,2026/1/24,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),257,19,周六,11,BLPL（GALEX） | CSL 可达利（GALEX） | ESL 阿联酋（EGLX） | GFS 格飞驰（GALEX） | HMM（GLX） | KMTC（AIM） | ONE（AG2） | RCL（RIM12） | TSL（GLX） 中东直航,GFS GALAXY,02549W,6966TEU,2025/12/9,,2025/12/20,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
QINGDAO(青岛),PORT KELANG W(巴生西),257,19,周六,11,BLPL（GALEX） | CSL 可达利（GALEX） | ESL 阿联酋（EGLX） | GFS 格飞驰（GALEX） | HMM（GLX） | KMTC（AIM） | ONE（AG2） | RCL（RIM12） | TSL（GLX） 中东直航,ESL WAFA,02550W,6539TEU,2025/12/13,,2025/12/24,QQCTN,WESTPORT/PORT KLANG WESTPORT CONTAINER TERMINAL
